q_size,static,dynamic,dynamic_no_forward
1,21.0,20.525316455696203,20.51875
2,21.0,20.51388888888889,20.51388888888889
4,21.0,20.51818181818182,20.515625
8,21.0,20.52173913043478,20.515384615384615
16,21.0,20.516393442622952,20.514705882352942
32,21.0,0,20.51492537313433
64,21.0,0,20.513157894736842
