q_size,static,dynamic,dynamic_no_forward
1,20.526315789473685,20.5327868852459,20.5
2,20.526315789473685,20.5,20.51063829787234
4,20.526315789473685,20.40909090909091,20.5
8,20.526315789473685,20.542857142857144,20.51086956521739
16,20.526315789473685,20.530927835051546,20.565217391304348
32,20.526315789473685,0,20.554347826086957
64,20.526315789473685,0,20.554545454545455
