q_size,static,dynamic,dynamic_no_forward
1,21.00537634408602,21.022935779816514,21.0
2,21.00537634408602,21.0,20.863636363636363
4,21.00537634408602,20.53409090909091,21.0
8,21.00537634408602,20.548387096774192,20.72222222222222
16,21.00537634408602,20.5397873466731,20.537037037037038
32,21.00537634408602,0,20.765432098765434
64,21.00537634408602,0,21.0
